fiscal_year,awarding_agency_id,funding_agency_id,annual_spending
2014,271,301,20768834.46
2014,271,302,14359085.34
2014,271,303,940365.81
2014,271,305,4448531.48
2014,275,,14000000.0
2014,290,,72439758.73
2014,290,290,46733420.22
2014,291,,10401042702.3
2014,291,271,593876.33
2014,291,291,323015482.8
2014,291,292,1330677141.79
2014,293,271,83842.92
2014,300,,9327976.0
2014,300,300,17904526.72
2014,301,,166655758.93
2014,302,,29532991.89
2014,305,,26081313.61
2014,308,,0.0
2014,308,308,193999622.56
2014,315,,5010074272.0
2014,315,6,375.18
2014,315,7,153321.47
2014,315,48,43879201.65
2014,315,95,69657.9
2014,315,100,61387.64
2014,315,103,41087.73
2014,315,114,12948.47
2014,315,119,37626.45
2014,315,154,353451.38
2014,315,176,41965.99
2014,315,183,4611381.3
2014,315,195,6737.59
2014,315,201,42659.01
2014,315,224,1532.05
2014,315,233,3347.4
2014,315,252,7494437.07
2014,315,253,627864.38
2014,315,255,373004.6
2014,315,262,52219.97
2014,315,263,4625.61
2014,315,268,22934.08
2014,315,315,5030269818.02993
2014,315,457,93740.18
2014,315,539,142862.18
2014,315,554,14758.08
2014,315,655,7879.19
2014,315,694,10416.72
2014,315,731,190134.52
2014,315,751,141013.2
2014,315,767,39704.86
2014,315,769,20138.09
2014,315,770,357513.16
2014,315,772,76710.41
2014,315,773,880222.04
2014,315,776,1428626.13
2014,315,777,97744.05
2014,315,778,415182.68
2014,315,782,4197.84
2014,315,800,35444.6
2014,315,801,12567697.15
2014,315,802,9000.0
2014,315,805,10759.59
2014,315,806,5470467.83
2014,315,809,3861.2
2014,315,812,38213.8
2014,315,814,41389.75
2014,315,824,727247.11
2014,315,825,3673.05
2014,315,862,47972.72
2014,315,878,5365.85
2014,315,882,15985.47
2014,315,925,26346.2
2014,315,930,457214.47
2014,315,1067,41017.78
2014,315,1068,5309.39
2014,315,1127,40680.45
2014,315,1154,66679.45
2014,315,1163,51755.98
2014,315,1166,5793.37
2014,315,1173,15378651.47
2014,315,1174,1520039.5
2014,315,1177,255186.61
2014,315,1187,15600.0
2014,315,1188,7242308.83
2014,315,1196,2972386.78
2014,315,1199,24221.64
2014,315,1205,22060.3
2014,315,1206,1541.24
2014,315,1208,112020.0
2014,315,1209,176786.81
2014,315,1216,3287.3
2014,315,1217,113176.06
2014,315,1220,787767.7
2014,315,1223,57561.05
2014,315,1226,8361.99
2014,320,320,12931314.9
2014,457,457,172737920.15
2014,459,459,1480377.19
2014,470,470,3314494.68
2014,478,478,3877.9
2014,479,48,34699424.01
2014,479,67,1009618.48
2014,479,68,4813303.43
2014,479,457,28584158.5
2014,479,459,271262.05
2014,479,465,19457198.75
2014,479,468,12298988.77
2014,479,470,17415142.76
2014,479,478,90358540.71
2014,479,479,67120174.55
2014,479,488,2983951.61
2014,479,495,5841505.3
2014,479,496,2347777.08
2014,479,880,26665510.79
2014,479,886,9688948.86
2014,479,1141,542974.2
2014,479,1142,1941330.67
2014,479,1146,606473.81
2014,479,1157,1038083.3
2014,479,1158,39036285.83
2014,479,1162,544998.83
2014,479,1165,237248.81
2014,486,486,238657442.38
2014,487,487,2553620076.09
2014,488,488,195453363.62
2014,491,,26305687.0
2014,491,457,95945482.0299999
2014,491,478,2036496.36
2014,491,486,58719321.9
2014,491,491,2383076367.3
2014,495,,217237896.0
2014,503,503,635207120.470001
2014,535,,0.0
2014,538,538,30150213.46
2014,539,,897931454692.0
2014,539,539,1205607888.53
2014,552,552,114388473.01
2014,554,,27246961.82
2014,554,554,234933036.35
2014,555,555,237429992.91
2014,555,557,113384.0
2014,557,557,1207291.74
2014,558,558,35541116.39
2014,559,559,83350669.25
2014,560,560,6794643.09
2014,561,111,8125.0
2014,561,116,877200.0
2014,561,561,16863527831.8701
2014,561,636,2459999.98
2014,561,828,1382822.0
2014,568,,9062905.0
2014,580,,53522952992.0
2014,580,561,2906465.0
2014,580,580,13238943.0
2014,588,,11696751.0
2014,588,561,22286434.14
2014,588,588,12883152.99
2014,595,,91385003965.0
2014,610,610,2479076.94
2014,611,611,43503058.79
2014,614,,-172.0
2014,617,617,7224494.11
2014,618,616,253389.81
2014,618,618,42075774.15
2014,618,619,32000.0
2014,618,630,70528.0
2014,618,634,1264575.78
2014,618,636,942631.75
2014,618,638,2890840.7
2014,618,640,224750780.79
2014,618,641,27055280.69
2014,634,7,1154644.52
2014,634,13,27090.14
2014,634,28,1101180.04
2014,634,39,656081.25
2014,634,48,11821903.79
2014,634,99,308141.0
2014,634,100,32668104.45
2014,634,108,225715.33
2014,634,117,220249.0
2014,634,130,661721.4
2014,634,149,4000.0
2014,634,153,14971821.77
2014,634,158,278411728.53
2014,634,183,7140868.43
2014,634,186,84219.09
2014,634,195,111998474.55
2014,634,214,4486647.17
2014,634,227,363494.62
2014,634,228,741800.97
2014,634,235,224442.88
2014,634,237,287232.33
2014,634,252,16306777.66
2014,634,253,592124.0
2014,634,255,930886.42
2014,634,256,1876502.7
2014,634,262,31208439.32
2014,634,269,45615.5
2014,634,281,13346.99
2014,634,282,4788.9
2014,634,290,184715.72
2014,634,291,134415.06
2014,634,292,390068.3
2014,634,299,23528.8
2014,634,300,64928.09
2014,634,301,8643.38
2014,634,309,116907.19
2014,634,315,17015825.67
2014,634,320,233218.83
2014,634,457,316529.38
2014,634,486,3804.0
2014,634,491,4960649.37
2014,634,503,39628.67
2014,634,538,21006.28
2014,634,539,15413750.69
2014,634,554,47443.59
2014,634,561,134193991.41
2014,634,610,7061.3
2014,634,611,519456.06
2014,634,614,20306.0
2014,634,616,10453.64
2014,634,617,1204519.46
2014,634,618,60671105.74
2014,634,626,390982.26
2014,634,629,19701.92
2014,634,634,1669916867.53
2014,634,636,26588729.16
2014,634,640,144720155.04
2014,634,680,22631332.79
2014,634,685,3219.6
2014,634,694,4386.25
2014,634,696,4560.2
2014,634,697,83706.73
2014,634,700,6437030.05
2014,634,731,1098505.87
2014,634,732,4337.92
2014,634,751,13101.6
2014,634,753,3133.31
2014,634,756,278531.87
2014,634,761,365987.67
2014,634,767,61902825.79
2014,634,769,639686.78
2014,634,770,2676494.43
2014,634,772,3007353.04
2014,634,776,28542384.69
2014,634,778,1677060.43
2014,634,779,166760.0
2014,634,782,1749470.25
2014,634,801,61600.12
2014,634,803,1415506.46
2014,634,806,65898320.57
2014,634,807,203431.8
2014,634,809,31527.21
2014,634,810,18073.64
2014,634,811,37353.01
2014,634,812,93338.28
2014,634,817,103420.74
2014,634,818,34547.51
2014,634,824,11408178.0
2014,634,825,5042633.51
2014,634,862,279823.14
2014,634,882,88967740.88
2014,634,883,132420.42
2014,634,886,9180166.79
2014,634,900,6568917.58
2014,634,925,33901.84
2014,634,930,4874536.22
2014,634,1068,6252.73
2014,634,1126,10170.0
2014,634,1139,170602.99
2014,634,1141,647609.6
2014,634,1145,126086.8
2014,634,1153,40207.94
2014,634,1163,25565.23
2014,634,1173,515947269.98
2014,634,1174,249990965.840001
2014,634,1178,82565.0
2014,634,1188,986590337.82
2014,634,1189,198515.82
2014,634,1196,620382716.04
2014,634,1205,7662.79
2014,634,1206,75370417.2
2014,634,1208,108762.34
2014,634,1209,91572.09
2014,634,1211,434879.47
2014,634,1216,86696.03
2014,634,1217,103606.87
2014,634,1218,169509.83
2014,634,1219,43641103.94
2014,634,1221,11478.0
2014,634,1222,8448454.37
2014,634,1223,533194071.82
2014,634,1225,5097976.33
2014,634,1226,959956.79
2014,634,1231,598807.71
2014,634,1232,69994.0
2014,634,1234,8055.0
2014,634,1235,215898.13
2014,634,1239,735959.01
2014,636,,29726.8
2014,636,6,138184.85
2014,636,28,6943110.16
2014,636,39,19875685.79
2014,636,48,116064.18
2014,636,95,33544.4
2014,636,99,3025.0
2014,636,103,0.0
2014,636,104,116963.0
2014,636,105,10536.1
2014,636,114,426054.0
2014,636,116,7495.0
2014,636,120,25646.7
2014,636,130,81209.69
2014,636,149,623725.22
2014,636,150,489979.21
2014,636,163,653172.49
2014,636,166,102502.01
2014,636,171,30210.91
2014,636,175,44044.71
2014,636,176,31471.73
2014,636,177,3678.0
2014,636,183,205536.66
2014,636,184,40000.0
2014,636,186,1318.55
2014,636,193,182535.18
2014,636,195,1207001.71
2014,636,201,37744.04
2014,636,213,28797.77
2014,636,214,131786.96
2014,636,218,26114.54
2014,636,227,306395.06
2014,636,228,3152971.89
2014,636,233,1594161.94
2014,636,235,56213.66
2014,636,236,46076.02
2014,636,237,314800.43
2014,636,239,5800.0
2014,636,240,148826.11
2014,636,252,7466157.99
2014,636,253,986112.52
2014,636,255,1662630.66
2014,636,256,1028990.7
2014,636,261,9857697.05
2014,636,262,7454960.46
2014,636,265,820541.59
2014,636,268,2995.3
2014,636,270,216945.26
2014,636,271,1548489.33
2014,636,275,145892.0
2014,636,281,6612.28
2014,636,290,427030.39
2014,636,291,2493.93
2014,636,292,37913.83
2014,636,293,89553.25
2014,636,299,67551.0
2014,636,300,19514.11
2014,636,301,186985.22
2014,636,309,20321.5
2014,636,315,87372358.41
2014,636,459,22506.68
2014,636,465,50807.64
2014,636,468,141531.0
2014,636,478,937076.41
2014,636,491,3293174.98
2014,636,503,105022.94
2014,636,538,3066422.1
2014,636,539,43409068.1
2014,636,552,221494.98
2014,636,554,137009.68
2014,636,555,182185.32
2014,636,561,2165143.08
2014,636,611,153533.92
2014,636,614,37516.0
2014,636,617,33414.66
2014,636,623,28103.0
2014,636,626,26552.0
2014,636,634,1228967.88
2014,636,636,2931400358.11001
2014,636,638,9600.0
2014,636,640,6924702.82
2014,636,655,735772.92
2014,636,693,34730.73
2014,636,697,14715.9
2014,636,700,3339837.1
2014,636,731,614917.23
2014,636,751,3870191.76
2014,636,753,624975.34
2014,636,759,763917.93
2014,636,767,49027508.49
2014,636,769,1580940.63
2014,636,770,614712.42
2014,636,772,1094555.56
2014,636,773,942499.33
2014,636,776,6104982.42
2014,636,777,4854569.39
2014,636,778,70125862.52
2014,636,782,857397.7
2014,636,803,134284.04
2014,636,806,937323.75
2014,636,807,328475.45
2014,636,809,7829.6
2014,636,810,3345.0
2014,636,811,346541.37
2014,636,821,60716.0
2014,636,822,269.96
2014,636,824,72272.66
2014,636,825,2644104.76
2014,636,828,16600.44
2014,636,830,5978138.29
2014,636,831,5053217.62
2014,636,835,493936.08
2014,636,840,34289.51
2014,636,862,934437.0
2014,636,882,1135888.64
2014,636,883,27180.12
2014,636,886,32805.3
2014,636,925,327620.2
2014,636,930,1205896.05
2014,636,999,2110.81
2014,636,1068,378244.95
2014,636,1125,3710.08
2014,636,1130,13974.28
2014,636,1135,3875.55
2014,636,1142,33813.0
2014,636,1153,6670.0
2014,636,1158,62063.32
2014,636,1163,5075.29
2014,636,1166,114164.59
2014,636,1173,44722098.98
2014,636,1174,4847898.94
2014,636,1178,31646.85
2014,636,1182,290734.53
2014,636,1183,2346939.82
2014,636,1187,2640.0
2014,636,1188,21559541.1
2014,636,1195,1960455.59
2014,636,1196,18368948.53
2014,636,1202,551961.16
2014,636,1205,74710292.06
2014,636,1206,3780.0
2014,636,1209,174211.84
2014,636,1217,9295.0
2014,636,1218,5125.0
2014,636,1219,283648.89
2014,636,1223,746635.17
2014,636,1226,18527.79
2014,636,1231,30750.32
2014,636,1239,8195.24
2014,641,641,4167.0
2014,655,,3736889832.0
2014,655,655,1347346274.9
2014,680,680,117428654.0
2014,685,685,311018.15
2014,687,,113367707.0
2014,687,687,5705392.53
2014,692,,112978812.0
2014,692,692,6622060.36
2014,693,,12014978636.0
2014,693,693,8470457.5
2014,694,694,26195265.15
2014,697,697,9075455.33
2014,699,699,739776.22
2014,700,,5065860369.0
2014,700,700,1364128701.04
2014,732,,17166053.0
2014,732,731,2319343.2
2014,732,732,594345270.73
2014,751,,2765477006.0
2014,751,731,47332.5
2014,751,732,884338.35
2014,751,751,2651676539.48
2014,751,756,330251.1
2014,753,,43239021212.0
2014,753,751,72733.88
2014,753,753,555604357.19
2014,754,,488036151.0
2014,754,754,1359918716.33
2014,755,,63351461.0
2014,755,755,76166376.8799999
2014,755,1174,308604046.73
2014,756,,637046007.82
2014,756,731,1896470.19
2014,756,756,94667668.68
2014,757,757,16167293.25
2014,759,759,45625552.21
2014,760,,15580142543.0
2014,760,760,180466084.2
2014,761,,106519089.09
2014,761,761,27656741.97
2014,767,,9989969.44
2014,767,767,1606618782.87
2014,767,769,200000.0
2014,767,782,32537.14
2014,767,787,95596869.68
2014,767,791,134675179.81
2014,767,797,796432.45
2014,769,769,543379528.449999
2014,770,770,6525888.52
2014,772,,97161072.0
2014,772,772,2532273488.49
2014,773,773,148884695.38
2014,776,767,1606961.51
2014,776,776,592749153.89
2014,777,777,2287689037.19
2014,778,767,505875.0
2014,778,778,1450466529.94
2014,779,767,4599089.22
2014,779,779,82629364.15
2014,782,,3785488356.0
2014,782,782,1532156864.68
2014,790,,109316438.86
2014,800,,487795174.0
2014,800,800,8858499.99
2014,801,,5672814657.0
2014,801,801,3603981178.88
2014,803,,1245085446.0
2014,803,803,71028097.33
2014,807,,696744461.0
2014,811,,-4797.0
2014,811,811,890707937.43
2014,823,,3223319779.0
2014,823,823,339064254.64
2014,824,,4343332887.0
2014,824,824,5424622799.30002
2014,825,,46520603.0
2014,825,825,935451694.4
2014,825,830,7072.32
2014,827,,3799623706.0
2014,827,827,406204236.41
2014,828,,511770467.0
2014,828,561,5668.0
2014,828,821,11805.0
2014,828,828,694795997.669999
2014,829,,58757302.0
2014,829,829,199331204.45
2014,830,,14620470894.0
2014,830,830,5515482006.64998
2014,831,,885146233550.0
2014,831,831,4410256186.08
2014,834,,1658757953.0
2014,840,48,10046.0
2014,840,233,11359.92
2014,840,253,1214996.27
2014,840,269,187457.33
2014,840,315,1875006.99
2014,840,491,75242.19
2014,840,561,3554804.1
2014,840,636,499460.21
2014,840,655,172291.35
2014,840,694,1136478.14
2014,840,767,351229.43
2014,840,772,226115.99
2014,840,811,21186805.29
2014,840,824,145961.0
2014,840,830,6482808.54
2014,840,831,3208827.0
2014,840,840,1739368452.14
2014,840,925,13854.77
2014,840,1139,48600.0
2014,840,1173,501648.3
2014,840,1174,19035029.74
2014,840,1188,28893399.37
2014,840,1196,10811308.99
2014,840,1206,4093355.29
2014,840,1221,326643.61
2014,840,1223,212434.86
2014,840,1225,2146913.58
2014,840,1227,2312656.46
2014,848,,48547457326.0
2014,848,848,46083077.0
2014,862,,491545487.73
2014,862,767,321734.45
2014,862,862,9334652283.38
2014,862,1188,356729.05
2014,862,1216,5351444.54
2014,878,,3984900475.0
2014,878,878,15000000.0
2014,882,882,1576890501.21
2014,882,887,84876.95
2014,882,900,4200.0
2014,882,903,1247568.0
2014,883,,3181360.0
2014,891,,42762789.0
2014,891,891,966235.78
2014,896,,5652363434.0
2014,896,896,215458103.45
2014,900,,8387735482.0
2014,900,900,9087512.82
2014,901,,5789426498.0
2014,901,901,27875606.65
2014,903,,4612588.0
2014,903,903,75763.99
2014,907,,120205054.0
2014,907,907,34112429.47
2014,925,925,133263960.4
2014,928,,2795656.73
2014,930,,4816491245.48
2014,930,930,18404319668.03
2014,930,935,6846.0
2014,930,960,19730409.17
2014,930,963,42916.0
2014,930,965,125280.36
2014,930,966,39621.29
2014,955,,5024960.78
2014,958,,750000.0
2014,961,,3562130.0
2014,965,,477668.0
2014,998,998,16987085.96
2014,1068,,82805898996.87
2014,1068,1068,944880227.299999
2014,1125,1125,4418234.93
2014,1126,1126,1080507.23
2014,1128,1128,19325391.73
2014,1129,1129,24914527.09
2014,1130,1130,11716274.03
2014,1133,,705236.0
2014,1137,1137,10371834.73
2014,1154,,10000000.0
2014,1154,1154,48338678.94
2014,1156,,3288269.64
2014,1158,1158,13108660.89
2014,1162,1162,1575911.19
2014,1163,1163,119090935.89
2014,1165,,4526434.0
2014,1166,,318966010.0
2014,1166,1166,361046107.48
2014,1170,1170,20035349.17
2014,1171,1171,5245249.63
2014,1173,,6022875483.0
2014,1174,,196294.0
2014,1174,48,184989.0
2014,1174,195,340500.0
2014,1174,262,579000.0
2014,1174,315,507515.2
2014,1174,503,17261.78
2014,1174,755,171982.0
2014,1174,767,10674523.45
2014,1174,772,9674581.92
2014,1174,778,465457.21
2014,1174,1173,601249465.57
2014,1174,1174,55487870724.9396
2014,1174,1178,1203877.21
2014,1174,1179,99849375.78
2014,1174,1181,81118.0
2014,1174,1188,219408099.18
2014,1174,1196,583963538.59
2014,1174,1200,262964.56
2014,1174,1205,19992.42
2014,1174,1206,7024710.73
2014,1174,1208,4543993.8
2014,1174,1209,518183.63
2014,1174,1211,1531379.03
2014,1174,1214,583488.98
2014,1174,1216,140729781.57
2014,1174,1217,2490627.78
2014,1174,1219,154838493.01
2014,1174,1220,1476017.95
2014,1174,1222,484656.16
2014,1174,1223,1017065.28
2014,1174,1225,14054654.59
2014,1174,1227,590000.0
2014,1174,1228,5170916.42
2014,1174,1231,34055133.51
2014,1174,1232,749731.12
2014,1174,1233,8856066.54
2014,1174,1234,17300449.77
2014,1174,1235,825363.46
2014,1174,1239,111140.91
2014,1188,,32443331.0
2014,1188,149,24863.25
2014,1188,192,796733.69
2014,1188,252,18625.84
2014,1188,262,379729.0
2014,1188,561,113999981.12
2014,1188,700,215994433.68
2014,1188,772,2822699.13
2014,1188,776,318035.0
2014,1188,778,7364203.96
2014,1188,824,1169663.45
2014,1188,862,36764978.47
2014,1188,930,2677602.28
2014,1188,1173,816718117.66
2014,1188,1174,920250585.260001
2014,1188,1179,7174248.72
2014,1188,1183,87288488.0
2014,1188,1188,93034518175.1611
2014,1188,1189,4310058.0
2014,1188,1192,9183517.03
2014,1188,1195,46955.62
2014,1188,1196,2563942539.29
2014,1188,1200,131917.52
2014,1188,1203,28289944.03
2014,1188,1205,6071148803.00999
2014,1188,1206,26020544.32
2014,1188,1208,576010.2
2014,1188,1209,49097.67
2014,1188,1211,18036986.29
2014,1188,1212,0.0
2014,1188,1213,6397794.6
2014,1188,1215,677262.76
2014,1188,1216,161781189.69
2014,1188,1217,4470541.03
2014,1188,1218,1025626.2
2014,1188,1219,94075120.58
2014,1188,1223,39609310.01
2014,1188,1225,634704760.07
2014,1188,1226,4398097.66
2014,1188,1228,19124857.92
2014,1188,1231,11302790.82
2014,1188,1234,957850.82
2014,1188,1235,12262619.51
2014,1188,1239,126091844.34
2014,1196,560,6715.0
2014,1196,772,1692372.38
2014,1196,773,19743.88
2014,1196,777,5492.0
2014,1196,862,506854.0
2014,1196,1173,1015898189.34
2014,1196,1174,792911573.790001
2014,1196,1176,5814.0
2014,1196,1179,710034.0
2014,1196,1188,2445369241.57
2014,1196,1196,32135777092.0399
2014,1196,1200,13186065.38
2014,1196,1202,9440.0
2014,1196,1209,33740.09
2014,1196,1211,45940716.28
2014,1196,1212,98757.84
2014,1196,1213,16913361.21
2014,1196,1214,1265314.0
2014,1196,1216,221908632.02
2014,1196,1217,17208280.75
2014,1196,1219,77808136.64
2014,1196,1220,11453370.72
2014,1196,1222,528488.27
2014,1196,1223,1666886.93
2014,1196,1224,284922.95
2014,1196,1227,58146.75
2014,1196,1228,324962.34
2014,1196,1231,309830.0
2014,1196,1234,1449657.52
2014,1196,1235,100821449.06
2014,1206,1206,219704310.44
2014,1208,1188,3497634.0
2014,1208,1208,1273511706.05
2014,1208,1231,8739026.13
2014,1209,655,2480463.99
2014,1209,1173,5578794.82
2014,1209,1174,17383680251.22
2014,1209,1188,5839253333.28999
2014,1209,1196,11508467981.15
2014,1209,1208,15145700.79
2014,1209,1209,113303507.27
2014,1209,1210,199489753.29
2014,1209,1211,1253328.36
2014,1209,1212,767750.0
2014,1209,1214,1636879.0
2014,1209,1216,147447096.69
2014,1209,1217,2963416.62
2014,1209,1219,342968681.41
2014,1209,1223,3256680.92
2014,1209,1234,17396835.06
2014,1209,1235,124870633.21
2014,1210,1173,759176.0
2014,1210,1174,73858538.7
2014,1210,1188,195849252.7
2014,1210,1196,310913352.52
2014,1210,1208,8931533.0
2014,1210,1210,18084197.99
2014,1210,1214,801554.0
2014,1210,1216,1252105.0
2014,1210,1231,395940.0
2014,1210,1234,2960709.0
2014,1212,1173,1168300205.17
2014,1212,1174,8211291.68
2014,1212,1188,1626405446.92
2014,1212,1196,1879371646.88
2014,1212,1212,262880881.1
2014,1212,1219,93765.0
2014,1216,1188,1133139.0
2014,1216,1196,3381484.0
2014,1216,1216,520893159.24
2014,1217,13,16334.76
2014,1217,48,591547.31
2014,1217,149,593452.8
2014,1217,176,2995049.62
2014,1217,195,1495.0
2014,1217,196,20245.0
2014,1217,253,50188.31
2014,1217,315,113350.0
2014,1217,503,3930.0
2014,1217,538,637.0
2014,1217,751,4235486.04
2014,1217,767,101775992.52
2014,1217,772,4954313.6
2014,1217,794,27829784.12
2014,1217,862,5935.0
2014,1217,930,550.0
2014,1217,1173,382937955.03
2014,1217,1174,244005786.46
2014,1217,1182,2.03
2014,1217,1188,876664931.540001
2014,1217,1196,346932162.229999
2014,1217,1206,4196914.29
2014,1217,1209,894337.61
2014,1217,1210,7490.0
2014,1217,1211,206795.55
2014,1217,1212,4177527.22
2014,1217,1213,11495396.23
2014,1217,1217,2276383278.13999
2014,1217,1219,23557717.6
2014,1217,1220,25621302.99
2014,1217,1221,15450218.79
2014,1217,1222,542191.31
2014,1217,1223,743215.7
2014,1217,1225,2546221.67
2014,1217,1226,2080505.93
2014,1217,1227,6214474.23
2014,1217,1228,104275.31
2014,1217,1231,405523.66
2014,1217,1232,54549.02
2014,1217,1234,1267759.05
2014,1217,1239,321489.85
2014,1217,1251,317125.42
2014,1219,1173,54165.24
2014,1219,1174,1181588795.3
2014,1219,1177,212553.0
2014,1219,1188,1035988180.57
2014,1219,1196,861667835.1
2014,1219,1219,33149449442.0899
2014,1220,1174,29345.65
2014,1220,1188,76047.5
2014,1220,1220,88236041.36
2014,1221,1221,24721800.59
2014,1222,1174,12952.94
2014,1222,1222,1431345724.26
2014,1223,1173,9575190.65
2014,1223,1174,27694579.78
2014,1223,1196,728903.49
2014,1223,1205,40801508.63
2014,1223,1209,459727.15
2014,1223,1219,493079.01
2014,1223,1223,139601423.06
2014,1223,1225,6642866.67
2014,1223,1226,294398.63
2014,1225,1174,1925205.22
2014,1225,1188,2144179.42
2014,1225,1225,5671837588.2
2014,1227,1173,16850.0
2014,1227,1174,582547.6
2014,1227,1188,108171.22
2014,1227,1196,1617377.87
2014,1227,1227,118004177.08
2014,1228,1228,279842643.95
2014,1231,1173,250484323.66
2014,1231,1174,665955.16
2014,1231,1196,1094490.72
2014,1231,1206,882575.11
2014,1231,1219,5253956.24
2014,1231,1226,2189664.33
2014,1231,1231,233754992.94
2014,1232,1232,33224365.21
2014,1233,315,4702.5
2014,1233,806,23220.0
2014,1233,807,121313.7
2014,1233,830,12869983.0
2014,1233,1177,65740.08
2014,1233,1208,6018.0
2014,1233,1231,7091.28
2014,1233,1233,32077369.19
2014,1234,1234,1709211190.8
2014,1235,772,4964.0
2014,1235,1173,71649.0
2014,1235,1174,11209532.69
2014,1235,1188,24473400.53
2014,1235,1196,462032.65
2014,1235,1225,16050000.0
2014,1235,1235,1768956320.1
2014,1416,,46048921.0
2014,1422,,297305377.0
2014,1423,,208080803.52
2015,13,13,26906349.74
2015,48,48,42818951.34
2015,48,52,562009.57
2015,63,,165233245.79
2015,63,63,8686144.03
2015,67,,11686501.7
2015,89,89,21912504.91
2015,90,90,9823984.27
2015,99,99,4618744.64
2015,100,98,2086879.95
2015,100,100,89836885.86
2015,100,102,4322925.47
2015,100,104,20400774.0
2015,100,105,5704974.55
2015,100,114,3392.0
2015,100,126,117170.66
2015,100,127,5824631.99
2015,100,128,618135.96
2015,100,130,187538405.27
2015,100,132,40500.0
2015,100,133,444834.35
2015,100,134,15070.0
2015,100,135,5830134.07
2015,100,136,10145415.82
2015,100,138,383372.05
2015,100,139,0.0
2015,100,145,82810.16
2015,100,146,17705.0
2015,100,149,1539230.0
2015,100,150,9473998.26
2015,100,153,5018372.02
2015,100,157,10043639.97
2015,100,158,2450376.97
2015,100,166,42871.02
2015,128,,5491214.0
2015,145,,8026500.0
2015,149,,255896374.0
2015,149,149,2293744686.97999
2015,149,227,199044.64
2015,149,237,3331.45
2015,149,240,122617.49
2015,149,772,2256660.1
2015,150,,5996633038.0
2015,150,150,98920765.4900001
2015,150,175,2773.0
2015,153,,5281699447.0
2015,153,108,10136.4
2015,153,123,186436.76
2015,153,153,440151810.9
2015,153,154,58109109.94
2015,153,155,1022038.04
2015,153,163,491313930.61
2015,154,,409998013.1
2015,155,,117266478.0
2015,155,155,575231304.29
2015,157,,503212702.89
2015,157,157,13906601.42
2015,158,,885749891.74
2015,158,158,115873790.46
2015,159,,178731572.97
2015,159,159,5878160.73
2015,163,,14266432943.0
2015,163,163,7811866463.08999
2015,166,,54421319.95
2015,166,166,53801388.92
2015,168,,165313479.0
2015,168,104,8970.0
2015,168,114,18000.0
2015,168,135,3219.96
2015,168,168,208666079.08
2015,168,169,2341699.44
2015,168,170,20919280.95
2015,168,171,13853198.41
2015,169,,1286952880.0
2015,170,,8176691.0
2015,171,,32319810.0
2015,175,,118317124.21
2015,175,163,1004148939.75
2015,175,175,731969595.250002
2015,176,,478446676.09
2015,176,168,4639294.74
2015,176,175,11279738.6
2015,176,176,138849597.04
2015,176,177,3700512.05
2015,176,772,11355.0
2015,184,183,263758.16
2015,184,184,83966691.3099999
2015,184,196,985003.22
2015,193,192,1344140.78
2015,193,193,208680476.42
2015,194,,208782527.0
2015,194,194,2316209.0
2015,195,,451152840.0
2015,195,195,1827325605.25
2015,195,197,40128.0
2015,196,,299913197.0
2015,196,196,10321959.0
2015,197,,52690621.0
2015,197,183,239124.28
2015,197,186,190119.3
2015,197,190,579301.67
2015,197,194,2209534.74
2015,197,196,14717332.26
2015,197,197,516111311.5
2015,197,198,8506023.16
2015,197,201,8658111.79
2015,197,202,16578630.55
2015,197,203,372804.82
2015,197,262,3744.0
2015,197,263,35000.0
2015,197,554,135176.32
2015,197,694,1773.0
2015,197,767,106068.08
2015,197,830,93064.0
2015,197,862,136195.2
2015,197,930,10996.42
2015,197,1173,4351.0
2015,197,1196,219064.06
2015,197,1216,82500.0
2015,200,200,940999062.9
2015,201,,6626977.0
2015,201,201,824612.0
2015,203,,670000.0
2015,211,,3196459.0
2015,213,213,1121679.67
2015,214,,14563369.0
2015,214,48,35260559.91
2015,214,127,1194695.68
2015,214,130,113979.93
2015,214,149,1290188.45
2015,214,150,218637.66
2015,214,153,25296844.78
2015,214,154,14143364.81
2015,214,155,1468170.18
2015,214,183,5672838.8
2015,214,186,43053.0
2015,214,192,2524745.32
2015,214,195,670507.18
2015,214,212,2531061.66
2015,214,214,200279231.01
2015,214,217,67247.57
2015,214,218,39570927.71
2015,214,221,440829.6
2015,214,222,72856.33
2015,214,223,33830142.43
2015,214,224,78134.72
2015,214,227,63103477.32
2015,214,228,479534.15
2015,214,233,861736.73
2015,214,234,500807.35
2015,214,235,2027521.73
2015,214,237,11172032.33
2015,214,239,1903986.87
2015,214,240,13463292.96
2015,214,249,171088.46
2015,214,262,4146580.43
2015,214,457,6902787.14
2015,214,470,22959359.29
2015,214,554,560267.72
2015,214,555,686768.1
2015,214,561,7545540.49
2015,214,655,504475.91
2015,214,696,432169.12
2015,214,700,442097.4
2015,214,753,50175.0
2015,214,759,5920640.58
2015,214,767,14963878.62
2015,214,772,179911.5
2015,214,776,99997.0
2015,214,777,5419725.91
2015,214,782,318743.84
2015,214,787,13053928.03
2015,214,803,9143520.32
2015,214,806,62491094.82
2015,214,810,17628056.34
2015,214,822,39751182.45
2015,214,825,23672641.32
2015,214,830,5511977.29
2015,214,930,4431800.91
2015,214,1129,141069.01
2015,214,1144,792006.25
2015,214,1146,8653.5
2015,214,1173,53940782.54
2015,214,1174,23997388.47
